subscription_id,account_id,start_date,end_date,plan_tier_x,seats_x,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag_x,billing_frequency,auto_renew_flag,still_active,account_name,industry,country,signup_date,referral_source,plan_tier_y,seats_y,is_trial_y,churn_flag_y,total_usage_count,avg_usage_duration_secs,total_error_count,unique_features_used,churn_event_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,total_tickets,avg_resolution_time_hours
S-456d47,A-7da956,2024-10-08,2099-01-01,Enterprise,13,2587,31044,False,False,False,False,monthly,True,True,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,39.0,3285.0,3.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,32.666666666666664
S-9780e9,A-dcc2f0,2024-09-02,2099-01-01,Basic,15,0,0,True,False,False,False,annual,True,True,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,False,False,54.0,2616.6666666666665,1.0,6.0,C-df72bb,2024-04-10,features,0.0,True,False,False,NaN,2.0,27.0
S-e477e9,A-c16101,2024-09-06,2099-01-01,Pro,7,343,4116,False,False,False,False,monthly,True,True,Company_139,EdTech,IN,2024-09-06,other,Basic,7,False,False,44.0,3519.5,1.0,4.0,C-33fc6a,2024-12-19,features,0.0,False,True,False,NaN,4.0,28.0
S-020dce,A-10b8da,2024-07-05,2099-01-01,Enterprise,14,2786,33432,False,False,False,False,monthly,False,True,Company_9,DevTools,US,2023-05-08,partner,Enterprise,14,False,True,7.0,903.0,0.0,1.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,31.333333333333332
S-ae6295,A-50f3f7,2024-05-06,2099-01-01,Pro,31,1519,18228,False,False,True,False,annual,True,True,Company_140,HealthTech,US,2023-12-22,partner,Basic,31,False,True,33.0,2190.0,3.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,37.833333333333336
S-067c38,A-3b5cd1,2024-01-03,2099-01-01,Basic,16,304,3648,False,False,False,False,monthly,True,True,Company_49,FinTech,US,2023-09-12,event,Basic,13,True,False,19.0,3004.5,1.0,2.0,C-70ab02,2024-01-21,pricing,0.0,True,False,False,missing features,5.0,27.4
S-0aedf8,A-a7bd4b,2024-01-13,2099-01-01,Basic,48,912,10944,False,False,False,False,monthly,True,True,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,37.0,6148.0,3.0,3.0,C-edb201,2024-10-15,features,0.0,False,False,False,too expensive,6.0,36.833333333333336
S-8bb388,A-883b7d,2024-08-22,2099-01-01,Enterprise,50,9950,119400,False,False,False,False,annual,True,True,Company_313,Cybersecurity,IN,2024-03-28,other,Basic,17,False,False,65.0,2822.4285714285716,4.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,7.0,25.571428571428573
S-e8d48e,A-2edab2,2024-06-19,2099-01-01,Enterprise,17,3383,40596,False,False,False,False,annual,True,True,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,False,False,46.0,2477.6,4.0,4.0,C-7d6220,2024-06-23,features,0.0,False,False,False,too expensive,4.0,30.0
S-2d63e2,A-4e960a,2024-08-03,2099-01-01,Pro,12,588,7056,False,False,False,False,monthly,True,True,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,True,True,30.0,2099.3333333333335,0.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,29.166666666666668
S-4695b8,A-ad64c6,2024-08-15,2024-11-11,Pro,12,588,7056,False,False,False,True,annual,True,False,Company_175,DevTools,UK,2024-02-23,event,Pro,12,False,False,74.0,4993.166666666667,6.0,5.0,C-9e8172,2024-07-03,support,19.08,False,False,False,missing features,4.0,34.0
S-2e84f2,A-ee42db,2024-08-10,2099-01-01,Enterprise,13,2587,31044,False,False,False,False,annual,True,True,Company_77,EdTech,DE,2023-04-25,ads,Enterprise,13,False,False,31.0,5131.333333333333,2.0,3.0,C-a6aa23,2023-10-13,support,0.0,False,True,False,missing features,4.0,33.75
S-9de4eb,A-039727,2024-12-06,2099-01-01,Enterprise,25,4975,59700,False,False,False,False,monthly,True,True,Company_107,EdTech,AU,2024-11-02,organic,Pro,25,False,False,38.0,1685.25,1.0,4.0,C-70de89,2024-12-22,pricing,46.49,False,False,False,switched to competitor,4.0,36.0
S-6100a4,A-b30291,2024-10-21,2099-01-01,Pro,47,0,0,True,False,False,False,annual,True,True,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,81.0,2965.0,4.0,7.0,C-2fc9c4,2024-09-03,competitor,277.54,False,True,False,too expensive,1.0,16.0
S-18565e,A-463db0,2024-12-26,2099-01-01,Enterprise,42,8358,100296,False,False,False,False,monthly,False,True,Company_16,HealthTech,US,2024-12-05,partner,Basic,15,False,False,38.0,1713.25,1.0,4.0,C-ddade1,2024-12-30,features,0.0,False,False,True,NaN,6.0,50.166666666666664
S-012b26,A-df1e44,2024-10-29,2099-01-01,Enterprise,13,2587,31044,False,False,False,False,annual,True,True,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,False,93.0,3256.4444444444443,4.0,9.0,C-c3b1e4,2024-10-17,budget,0.0,False,False,False,too expensive,2.0,53.0
S-7b7e04,A-7f8241,2023-10-12,2099-01-01,Enterprise,34,6766,81192,False,False,False,False,annual,True,True,Company_42,EdTech,US,2023-03-14,organic,Pro,34,False,True,45.0,1909.1666666666667,0.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,1.0,36.0
S-896e2f,A-712426,2024-11-28,2099-01-01,Pro,18,882,10584,False,True,False,False,annual,True,True,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,42.0,4501.5,0.0,4.0,C-af7968,2024-11-21,pricing,0.0,True,False,False,missing features,6.0,37.333333333333336
S-f482de,A-cdf020,2024-04-11,2099-01-01,Basic,23,0,0,True,False,False,False,monthly,True,True,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,38.0,2943.75,0.0,4.0,C-3efa9b,2024-11-07,support,0.0,False,False,True,too expensive,4.0,29.5
S-140813,A-2b9d3e,2023-11-21,2099-01-01,Enterprise,5,995,11940,False,False,False,False,annual,True,True,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,False,False,58.0,2719.6666666666665,3.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,34.666666666666664
S-a7524a,A-54ecc2,2024-08-25,2099-01-01,Pro,13,637,7644,False,False,False,False,monthly,True,True,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,28.0,3062.0,5.0,3.0,C-4a3e8e,2024-11-23,support,0.0,True,False,False,NaN,5.0,37.4
S-2fc028,A-3b37d9,2023-11-13,2024-11-27,Enterprise,23,4577,54924,False,True,False,True,annual,True,False,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,19.0,1548.0,0.0,2.0,C-d39666,2023-12-26,budget,0.0,False,False,False,NaN,5.0,36.0
S-606747,A-65aeb5,2024-08-04,2099-01-01,Enterprise,9,1791,21492,False,False,False,False,monthly,True,True,Company_120,DevTools,US,2024-01-25,partner,Pro,9,False,False,58.0,1812.2,3.0,4.0,C-118bea,2024-12-02,budget,0.0,True,False,True,missing features,2.0,42.5
S-92a38d,A-779e4e,2024-09-14,2099-01-01,Basic,19,361,4332,False,False,False,False,monthly,True,True,Company_193,HealthTech,US,2023-01-02,organic,Basic,5,False,False,32.0,2629.5,3.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,26.6
S-c89bff,A-68f37c,2024-02-23,2099-01-01,Basic,12,228,2736,False,False,False,False,monthly,True,True,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,110.0,3759.818181818182,4.0,10.0,C-0d5e99,2024-06-29,unknown,0.0,False,False,True,too expensive,5.0,20.2
S-3d5e0c,A-b07b56,2024-11-26,2099-01-01,Basic,25,0,0,True,False,False,False,monthly,True,True,Company_292,DevTools,US,2024-11-08,event,Pro,25,False,True,32.0,2383.0,2.0,3.0,C-bd5b55,2024-12-24,budget,0.0,False,False,False,switched to competitor,4.0,31.25
S-2359a2,A-c7ffc2,2024-03-12,2099-01-01,Enterprise,30,5970,71640,False,False,False,False,annual,False,True,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,21.0,4889.5,0.0,2.0,C-0c829f,2023-04-15,budget,0.0,False,False,False,too expensive,2.0,64.0
S-63c794,A-158f4e,2023-10-11,2099-01-01,Pro,61,2989,35868,False,False,False,False,annual,True,True,Company_180,FinTech,IN,2023-03-03,other,Enterprise,61,False,False,28.0,1081.6666666666667,2.0,3.0,C-c9b84b,2024-12-04,features,0.0,False,False,False,NaN,5.0,27.6
S-87ebe6,A-d27f50,2024-10-20,2099-01-01,Enterprise,44,8756,105072,False,False,False,False,monthly,False,True,Company_163,Cybersecurity,UK,2024-07-20,ads,Enterprise,44,False,False,63.0,2203.375,2.0,8.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,37.5
S-12c163,A-bb3bd4,2024-12-16,2099-01-01,Enterprise,23,0,0,True,False,False,False,annual,True,True,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,38.0,1985.0,3.0,3.0,C-a529cf,2024-05-30,pricing,0.0,True,False,False,missing features,11.0,32.72727272727273
S-684915,A-bd4708,2024-12-05,2099-01-01,Enterprise,37,0,0,True,False,False,False,annual,True,True,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,69.0,3314.0,6.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,24.0
S-6b7487,A-e61e98,2024-05-13,2099-01-01,Pro,19,931,11172,False,True,False,False,annual,True,True,Company_115,FinTech,US,2023-10-20,partner,Enterprise,19,False,True,72.0,2390.75,10.0,8.0,C-53546c,2024-10-19,features,0.0,False,True,False,switched to competitor,6.0,30.333333333333332
S-911e27,A-4c6f11,2024-07-14,2099-01-01,Basic,35,665,7980,False,False,False,False,monthly,False,True,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,48.0,4924.5,0.0,4.0,C-6ab303,2024-10-18,competitor,0.0,False,False,False,too expensive,3.0,44.666666666666664
S-a0a358,A-af0cd2,2023-10-25,2099-01-01,Basic,19,361,4332,False,False,False,False,annual,True,True,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,54.0,3333.8,3.0,5.0,C-481838,2023-10-26,unknown,0.0,False,True,False,switched to competitor,3.0,54.333333333333336
S-373490,A-756192,2024-09-28,2099-01-01,Enterprise,19,0,0,True,False,False,False,monthly,True,True,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,39.0,1638.0,2.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,37.333333333333336
S-94aaef,A-098560,2023-12-10,2099-01-01,Pro,35,1715,20580,False,True,False,False,annual,False,True,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,53.0,2391.5,4.0,6.0,C-a65f7c,2024-05-30,support,34.35,False,False,False,too expensive,2.0,28.0
S-ea66df,A-712533,2024-10-01,2099-01-01,Pro,36,1764,21168,False,False,False,False,monthly,True,True,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,34.0,3808.6666666666665,1.0,3.0,C-974322,2024-07-18,unknown,0.0,True,False,False,missing features,5.0,37.4
S-2176da,A-cbd1a3,2024-11-26,2099-01-01,Enterprise,18,3582,42984,False,False,False,False,monthly,True,True,Company_325,DevTools,US,2024-11-25,other,Basic,6,False,True,38.0,4355.666666666667,2.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,34.5
S-a64940,A-2922b6,2024-12-23,2099-01-01,Enterprise,35,6965,83580,False,False,False,False,monthly,True,True,Company_70,HealthTech,US,2024-11-14,organic,Basic,15,False,False,65.0,2798.8571428571427,7.0,7.0,C-248550,2024-12-25,competitor,0.0,False,False,False,missing features,2.0,15.5
S-289702,A-00bed1,2024-09-01,2099-01-01,Enterprise,28,5572,66864,False,False,False,False,annual,False,True,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,True,False,16.0,2136.0,3.0,2.0,C-5689de,2024-01-03,unknown,21.17,False,False,False,NaN,4.0,31.75
S-30fa6f,A-e1b9cd,2023-03-21,2024-12-04,Pro,40,1960,23520,False,False,False,True,monthly,True,False,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,18.0,1782.0,0.0,2.0,C-37929d,2024-10-01,unknown,0.0,False,False,False,switched to competitor,1.0,35.0
S-65bb33,A-157070,2024-08-26,2099-01-01,Enterprise,16,3184,38208,False,False,False,False,annual,False,True,Company_85,FinTech,US,2023-11-09,ads,Pro,16,False,False,40.0,2475.0,3.0,4.0,C-9f95d3,2024-01-06,features,0.0,False,False,False,too expensive,3.0,42.333333333333336
S-5d434f,A-82861f,2024-05-18,2099-01-01,Pro,41,2009,24108,False,False,False,False,monthly,True,True,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,30.0,3080.0,3.0,3.0,C-155feb,2024-05-17,support,0.0,False,False,False,NaN,5.0,24.4
S-9ea111,A-0354fe,2024-12-10,2099-01-01,Enterprise,34,6766,81192,False,False,False,False,monthly,False,True,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,False,49.0,2896.8,1.0,5.0,C-ffc2b8,2024-11-15,unknown,0.0,False,False,False,switched to competitor,4.0,20.0
S-46526e,A-39ddf4,2024-12-10,2099-01-01,Pro,44,2156,25872,False,False,False,False,annual,False,True,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,56.0,3016.0,0.0,5.0,C-65ad11,2024-12-13,support,0.0,False,False,False,NaN,5.0,23.0
S-f713a1,A-cb5333,2024-07-26,2099-01-01,Basic,33,627,7524,False,False,False,False,annual,True,True,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,29.0,2209.6666666666665,0.0,3.0,C-4f6e40,2024-08-11,features,0.0,False,False,False,too expensive,4.0,30.75
S-5a5338,A-5ed98d,2024-12-21,2099-01-01,Basic,38,0,0,True,False,False,False,annual,True,True,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,26.0,1802.3333333333333,0.0,3.0,C-9bb1b6,2024-10-02,competitor,0.0,False,True,False,missing features,5.0,35.8
S-a94ec7,A-f92792,2024-09-17,2099-01-01,Basic,18,342,4104,False,False,False,False,monthly,False,True,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,30.0,2869.6666666666665,3.0,3.0,C-f6fba0,2024-11-03,features,0.0,False,False,True,NaN,2.0,45.0
S-f9e5e9,A-f19409,2024-10-27,2099-01-01,Pro,23,1127,13524,False,False,False,False,annual,True,True,Company_105,DevTools,US,2023-03-16,other,Basic,23,False,True,42.0,2782.0,4.0,5.0,C-2f95dd,2023-03-26,competitor,0.0,False,True,False,switched to competitor,3.0,6.333333333333333
S-8486d2,A-7df7a7,2024-12-28,2099-01-01,Enterprise,30,5970,71640,False,False,False,False,annual,True,True,Company_125,DevTools,US,2023-01-28,organic,Basic,7,False,True,56.0,3371.8333333333335,6.0,5.0,C-2e2a3f,2024-07-10,budget,0.0,False,False,False,missing features,3.0,28.0
S-b479cd,A-f17767,2023-07-30,2099-01-01,Pro,9,441,5292,False,False,False,False,monthly,True,True,Company_123,DevTools,US,2023-01-30,event,Enterprise,1,True,True,50.0,1632.0,3.0,4.0,C-05224a,2023-05-03,pricing,0.0,True,False,False,NaN,3.0,36.333333333333336
S-a5d1e3,A-e19ff6,2024-07-01,2099-01-01,Basic,18,342,4104,False,False,False,False,monthly,True,True,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,57.0,2755.4,0.0,5.0,C-3bf203,2024-06-27,competitor,0.0,False,False,False,switched to competitor,3.0,30.666666666666668
S-c1eb68,A-81edc3,2024-11-02,2099-01-01,Basic,32,608,7296,False,True,False,False,monthly,False,True,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,False,False,71.0,6059.6,1.0,5.0,C-46580a,2024-03-03,unknown,0.0,False,False,False,missing features,3.0,52.666666666666664
S-f429e0,A-b44e3e,2024-02-28,2099-01-01,Enterprise,79,15721,188652,False,True,False,False,annual,True,True,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,75.0,1740.5,1.0,7.0,C-fe7ee4,2024-04-14,unknown,0.0,False,False,False,switched to competitor,3.0,40.0
S-0ed0cb,A-cc102e,2024-12-11,2099-01-01,Pro,13,0,0,True,False,False,False,monthly,True,True,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,54.0,4751.25,2.0,4.0,C-ce47da,2024-11-19,pricing,61.1,False,False,False,switched to competitor,4.0,33.25
S-0c43c2,A-0f6450,2024-12-30,2099-01-01,Pro,28,1372,16464,False,False,False,False,monthly,False,True,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,36.0,6447.333333333333,0.0,3.0,C-ef2329,2024-12-30,competitor,0.0,False,True,False,NaN,8.0,29.75
S-73fc8f,A-0dbdc6,2024-10-25,2099-01-01,Enterprise,30,5970,71640,False,False,False,False,monthly,False,True,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,50.0,2899.25,6.0,4.0,C-aad0f7,2023-11-26,support,0.0,False,True,False,missing features,4.0,47.0
S-4ad7b1,A-3c1a3f,2024-04-28,2099-01-01,Enterprise,2,398,4776,False,False,True,False,monthly,True,True,Company_224,DevTools,UK,2023-08-26,event,Pro,1,False,False,56.0,2609.8333333333335,5.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,33.25
S-909b7f,A-eafc6e,2024-08-16,2099-01-01,Enterprise,27,5373,64476,False,False,False,False,monthly,True,True,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,23.0,1705.6666666666667,0.0,3.0,C-f68651,2024-12-12,unknown,0.0,False,False,False,NaN,1.0,64.0
S-2de449,A-702032,2024-04-24,2099-01-01,Enterprise,28,5572,66864,False,False,False,False,annual,True,True,Company_186,HealthTech,US,2023-10-03,ads,Pro,28,False,False,44.0,4048.75,3.0,3.0,C-b56a35,2024-06-14,competitor,0.0,False,False,False,switched to competitor,4.0,26.0
S-7bcd95,A-9123ac,2023-10-25,2099-01-01,Basic,9,171,2052,False,False,False,False,monthly,True,True,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,False,False,47.0,3369.6,12.0,5.0,C-31a49a,2024-04-05,support,0.0,True,False,True,too expensive,6.0,38.833333333333336
S-3fb251,A-87aa7b,2024-07-22,2099-01-01,Enterprise,50,0,0,True,True,False,False,monthly,False,True,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,11.0,685.0,1.0,2.0,C-551bc8,2024-06-07,budget,0.0,False,False,False,NaN,3.0,27.333333333333332
S-69a807,A-40de06,2023-10-28,2099-01-01,Pro,28,1372,16464,False,False,False,False,annual,True,True,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,79.0,3777.375,11.0,8.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,40.333333333333336
S-cfaa97,A-c9bb3e,2024-09-13,2099-01-01,Basic,26,494,5928,False,False,False,False,monthly,True,True,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,50.0,2540.6,4.0,5.0,C-f8d15f,2024-10-03,unknown,0.0,False,False,False,NaN,7.0,27.714285714285715
S-0e6b77,A-7c5768,2024-11-04,2099-01-01,Basic,50,950,11400,False,False,False,False,annual,True,True,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,45.0,4731.0,2.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,28.8
S-224bca,A-3b5cd1,2024-02-27,2099-01-01,Enterprise,18,3582,42984,False,False,False,False,monthly,False,True,Company_49,FinTech,US,2023-09-12,event,Basic,13,True,False,59.0,2460.2,0.0,5.0,C-70ab02,2024-01-21,pricing,0.0,True,False,False,missing features,5.0,27.4
S-a68b52,A-e89151,2024-12-17,2099-01-01,Enterprise,44,8756,105072,False,False,False,False,annual,True,True,Company_234,FinTech,UK,2023-09-14,organic,Pro,8,True,True,61.0,3088.3333333333335,5.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,41.5
S-aabbf4,A-54d94a,2024-01-06,2099-01-01,Pro,52,2548,30576,False,True,False,False,annual,True,True,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,False,67.0,2893.8571428571427,2.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,53.75
S-1cefc9,A-10b8f2,2024-12-16,2099-01-01,Pro,48,2352,28224,False,False,False,False,annual,True,True,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,51.0,3360.8,1.0,5.0,C-577ffa,2024-06-04,support,0.0,True,False,False,too expensive,3.0,46.333333333333336
S-61cc6f,A-d4e0d4,2024-12-14,2099-01-01,Enterprise,117,23283,279396,False,True,False,False,annual,True,True,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,48.0,3238.25,2.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,39.25
S-3b7f8e,A-625d0b,2024-10-07,2099-01-01,Enterprise,9,1791,21492,False,False,False,False,monthly,True,True,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,False,False,71.0,3056.285714285714,4.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,48.4
S-104ed3,A-855a48,2024-03-02,2099-01-01,Basic,14,266,3192,False,False,False,False,annual,True,True,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,61.0,3337.6666666666665,1.0,6.0,C-2e9b92,2024-08-01,unknown,7.92,False,False,False,too expensive,5.0,39.6
S-b86304,A-462d45,2024-05-07,2099-01-01,Pro,19,931,11172,False,False,False,False,annual,True,True,Company_13,Cybersecurity,US,2024-01-15,partner,Enterprise,11,True,False,59.0,3727.5,1.0,6.0,C-a1253e,2024-05-17,competitor,0.0,False,False,False,missing features,4.0,26.75
S-b192d9,A-ffdfd5,2024-09-09,2099-01-01,Pro,14,0,0,True,True,False,False,monthly,True,True,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,55.0,2649.5,6.0,5.0,C-33c706,2024-08-08,features,0.0,False,False,False,missing features,4.0,36.0
S-b156cf,A-625d0b,2024-11-22,2099-01-01,Pro,9,441,5292,False,False,False,False,annual,True,True,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,False,False,62.0,2791.3333333333335,3.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,48.4
S-b859e7,A-ffdfd5,2024-11-24,2099-01-01,Enterprise,4,0,0,True,False,False,False,annual,True,True,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,23.0,1661.3333333333333,0.0,3.0,C-33c706,2024-08-08,features,0.0,False,False,False,missing features,4.0,36.0
S-4c9107,A-9208f0,2023-09-19,2099-01-01,Basic,4,76,912,False,True,False,False,annual,True,True,Company_79,EdTech,US,2023-05-11,organic,Pro,1,False,True,89.0,3228.25,7.0,8.0,C-b7e6ac,2024-05-24,budget,66.37,False,False,False,too expensive,8.0,41.25
S-57e129,A-b11cd0,2024-02-17,2099-01-01,Pro,36,1764,21168,False,False,False,False,monthly,True,True,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,52.0,2643.2,8.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,38.5
S-79ab7e,A-956988,2024-12-13,2024-12-22,Enterprise,72,0,0,True,False,False,True,monthly,False,False,Company_14,EdTech,UK,2024-11-30,ads,Enterprise,1,False,False,66.0,4988.2,9.0,5.0,C-c6998d,2024-12-08,budget,0.0,True,False,False,missing features,2.0,50.5
S-8f4f5b,A-7f6b86,2023-08-30,2099-01-01,Pro,45,0,0,True,False,False,False,annual,True,True,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,True,True,32.0,5125.333333333333,0.0,3.0,C-cf246e,2024-07-10,pricing,5.27,False,False,False,NaN,7.0,40.42857142857143
S-2574a3,A-40de06,2024-10-09,2099-01-01,Enterprise,28,5572,66864,False,False,False,False,annual,True,True,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,77.0,2884.4444444444443,2.0,8.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,40.333333333333336
S-f30a79,A-ff3c73,2024-10-20,2099-01-01,Basic,21,399,4788,False,False,False,False,annual,True,True,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,False,False,57.0,3084.0,9.0,6.0,C-681c7b,2024-05-09,competitor,2.42,False,False,False,missing features,2.0,35.5
